,0
195,-0.08182773370380869
196,0.6399207360297072
197,-0.424847756244637
198,0.26770487021082306
199,-0.12868506886469433
200,0.5424260271445038
201,0.3701148598315729
202,0.1895236560094746
203,-0.07733331344897543
204,0.315182535124562
205,0.08329958053459394
206,-0.2468950242022495
207,0.7202378556692218
208,-0.3806105178690564
209,-0.8070806683074128
210,0.2562122402043139
211,-0.651438625367097
212,0.36843997024392705
213,-0.6637941080442602
214,0.04546468800188261
215,-0.8895970358930514
216,0.7764483582118751
217,-0.8147013717399451
218,0.7408406663410555
219,-0.09888332528010169
220,-0.11658719932501538
221,0.8404536442088213
222,0.42084420538546713
223,-0.29353303056840463
224,0.1004652982114187
225,0.6638505103363891
226,-0.11687734681967521
227,0.35465288318444643
228,0.48609441913948137
229,-0.2666071170319836
230,-0.09831604971471986
231,0.37613811733952635
232,0.3538739254483366
233,0.6019039445565566
234,0.9161640614812095
235,0.3917559624611195
236,0.8356781042347095
237,-0.42245249283614217
238,0.8954400191527978
239,0.37475131842063336
240,0.9839466940536847
241,0.11824304150335632
242,0.831361596394033
243,0.9504419690698581
244,-0.12694154406289637
245,0.7323888622840815
246,0.5332307678336421
247,-0.08173076067200435
248,-0.3874064695031413
249,0.7947106374403046
250,0.19389875568165385
251,0.2919653385374534
252,-0.2972635646803601
253,0.5482876880784927
254,-0.7863934332441508
255,-0.7666726954126137
256,0.46182076607915606
257,0.8915803688073439
258,0.682366311867892
259,0.854094435392923
260,0.3071303159497354
261,0.4733501726171701
262,0.8742281081500594
263,-0.24860699905483374
264,0.038843063190040675
265,0.9465294736188508
266,-0.2536761896934715
267,0.15096540290441615
268,0.1276780153287938
269,0.17182684371798618
270,0.9941876279163117
271,-0.25162050931324276
272,-0.021765063992592038
273,0.5748818840714552
274,-0.18472890005667175
275,-0.04100447243126315
276,0.9291914947932547
277,0.8604068098871069
278,0.8641561855860782
279,0.6983176445114974
280,0.51447871537622
281,0.23109788598078204
282,-0.11420498234881316
283,0.17397838606218732
284,-0.07646550660788343
285,0.9810269968495829
286,-0.7891918280111587
287,-0.12621724937400658
288,0.05498241263208092
289,-0.30113219716638895
290,0.6235071879921049
291,-0.8186403633182124
292,0.9669107626969511
293,0.4536011598322546
294,0.5703049141775374
295,-0.3617764955208528
296,0.3453997384502551
297,0.8614375320549298
298,-0.6348382298065527
299,-0.039325209352804924
300,-0.30391069608922616
301,-0.5515674816218985
302,0.017479548704568085
303,0.8727304976772193
304,0.6412664524471696
305,0.8303609121732232
306,0.42599834754411053
307,0.2961111638211231
308,0.7320515535455437
309,0.8686142940393715
310,0.9937306973122669
311,0.20864799581870808
312,0.5722405265887457
313,0.23604705102557644
314,-0.48583458759162323
315,0.8972439178718459
316,0.5869474246105866
317,0.9167841691136287
318,-0.5503696392059185
319,0.30838243770803436
320,0.8788040019007418
321,-0.7408914779037663
322,0.2971556122867184
323,0.7609101476897067
324,0.43527667896602146
325,0.27481998050344175
326,-0.11145139444221341
327,0.6035385488548961
328,0.8688854472101133
329,-0.24190515058203843
330,-0.6450437925034407
331,0.8312531047646203
332,0.7504092216260774
333,-0.269277596971615
334,-0.254678601517658
335,0.62132777023191
336,0.6068735488722443
337,0.829200887507387
338,0.3583721739046146
339,-0.1089767488227118
340,0.3776110887423209
341,0.3176482023287789
342,0.358831606041096
343,0.2655284876309002
344,0.9103866191163597
345,0.921161860190873
346,0.8267200295006484
347,0.1864830004919707
348,-0.001763458364532955
349,-0.3406225942730078
350,-0.13229383860355892
351,0.9992938945066621
352,-0.32505089013141153
353,0.872457877673422
354,0.4865767245584059
355,0.42724012603389105
356,0.9842147570961224
357,0.5802016838361517
358,0.11183622624344948
359,0.855338726591011
360,0.7731387297497777
361,-0.8023878381598684
362,-0.37878053327034256
363,0.5481072112676255
364,-0.018481868327819728
365,-0.3578860780028096
366,0.9596275626493747
367,0.7066451966327826
368,0.8734992136589713
369,0.8796221319956808
370,0.7613908018737057
371,0.4381351514897007
372,0.012705933774218863
373,-0.11011512629227482
374,-0.29144517578717566
375,0.3996687952427514
376,-0.5462737863633194
377,0.17484854961505558
378,0.5898016787086622
379,0.05384733344141735
380,-0.07814960604447385
381,0.33552905094601637
382,0.8382791531450484
383,0.37467225844723745
384,-0.5017242527109218
385,0.7861434373940078
386,0.22758825832399923
387,-0.06045199141858704
388,0.6714887626802031
389,0.43879227174389746
390,0.22013310353277862
391,0.23356441838367117
392,0.6214555253374648
393,0.2621262028171337
394,0.4101943496662166
395,0.923764470463509
396,0.8115328386479675
397,-0.33123853026481276
398,0.6850529772625551
399,0.826013132848783
400,0.3787300551211136
401,0.8855312345016427
402,-0.03687107331905093
403,0.7146437753525766
404,-0.7373029215900706
405,0.3549886184534936
406,0.40795031860840986
407,-0.171460087490948
408,0.22566567651259978
409,0.9093647026034839
410,0.7997300628571445
411,0.5230858761459057
412,0.11269788914951398
413,-0.19129203548249418
414,0.6453656221951198
415,0.825606390286985
416,0.6723072792740107
417,0.9481716784407253
418,0.9622918055217209
419,0.9939884110325894
420,0.9095450220208359
421,0.5720461055506235
422,0.7456852615558008
423,0.9336049589019292
424,0.34780579402474954
425,0.2707838449956774
426,-0.9596686227990634
427,0.8173474915406422
428,0.6633346172344566
429,0.17362283085175922
430,0.22897968964138055
431,0.8473916881938426
432,-0.35670429717595886
433,0.8358510154466382
434,-0.28480801977441084
435,-0.3029736379640986
436,0.17565541024117517
437,-0.2539268942800942
438,0.8831848026640643
439,0.0455474108669662
440,0.22595158229859155
441,-0.07696658888690477
442,-0.36050906747603284
443,0.39794983360820907
444,-0.6620125722428842
445,0.8145607881315802
446,-0.5468956597833408
447,0.30867279335328973
448,0.16199606292042698
449,0.21046727812405083
450,-0.2055564882259613
451,-0.1951939953468712
452,-0.4389122842992248
453,0.16118561064879672
454,0.969389587160847
455,0.011267447383733208
456,-0.15754328349490798
457,-0.23350173571775745
458,-0.4306567052522007
459,0.950365001312627
460,0.8280336311217554
461,0.13149200758500584
462,0.5840844128206766
463,0.9485393962583223
464,0.7077834208997821
465,0.05673774148185632
466,0.6527849937103619
467,0.5925908263738224
468,0.2258755500548871
469,0.5238226011972048
470,0.7050081331771836
471,-0.03374989285774055
472,0.6112864071555838
473,-0.050501914718422025
474,-0.6187666713347504
475,0.2870672658491262
476,0.4004811087625479
477,0.9174967971246208
478,0.5632079893551805
479,0.03189393506939241
480,-0.7496835481141151
481,0.778064411030181
482,0.408432211917095
483,0.7609021732401579
484,0.8506547272441233
485,0.8913107914343992
486,0.3302722355957479
487,0.9876955621818525
488,-0.13648621651180382
489,0.6422839847590234
490,0.42336876197874956
491,0.45876900919655755
492,0.10628089080857155
493,-0.6315069648583918
494,-0.14360846539196026
495,-0.02010184341115029
496,-0.1819215897386528
497,0.6400981911644796
498,-0.06636400244495089
499,0.8847258956566108
500,0.6723491515369849
501,-0.004651456142147792
502,0.7680342350006263
503,-0.2276735725941479
504,0.8907484937881811
505,0.5791914102524479
506,0.8297213724952757
507,0.7462773666466946
508,0.9665893679329145
509,0.3876026279235271
510,0.19741171980156177
511,0.7064643933933528
512,0.43342129021576664
513,0.8755999504940584
514,0.18423679479595126
515,0.4849482320644652
516,0.6045195826350337
517,0.05318335306513279
518,0.8997282990718858
519,0.3126774059201951
520,0.9609878342417012
521,-0.24848115129791248
522,0.9153154827260018
523,0.8965825773294003
524,0.7801840946917348
525,0.4138873673108813
526,0.5591690705899005
527,0.44798072494938074
528,-0.1727231685876488
529,-0.05486508833936654
530,0.5099304441874523
531,-0.8054688110973075
532,0.02355409833768108
533,0.7929069487344972
534,-0.2223926792956855
535,0.9420867007887395
536,0.3848876763996145
537,0.22801253256761123
538,-0.0878434135056303
539,0.8969871196416147
540,0.9705578940783431
541,-0.20130439996780103
542,0.49429981712917787
543,0.9242189889420843
544,0.7616781228043503
545,0.49348997999610844
546,-0.021594249187779746
547,0.21322470494230497
548,0.6215291268292484
549,-0.13815546461295125
550,-0.7494067962977136
551,0.6135110857959423
552,-0.27553084458947685
553,0.03821114638736991
554,0.9328479962110743
555,-0.2538943478157252
556,0.8810604228084257
557,-0.24004255991431067
558,0.11760765971504508
559,0.9623146294440676
560,-0.024896292958826005
561,0.4472786893356958
562,0.4510303518972501
563,0.9587333425687316
564,-0.33329525279500305
565,0.5180550145535054
566,0.8191307251430725
567,0.8026104340341922
568,0.20380651774062147
569,-0.1533950321159302
570,0.10768960840426833
571,0.9487081886961629
572,0.8302875900782122
573,0.7489529008739408
574,-0.14350929490454
575,-0.5777445135534482
576,0.6756058277914327
577,0.4312360917363484
578,0.6564225534239889
579,0.22765706443584388
580,-0.036875957174634544
581,-0.18501822845312688
582,-0.15183588962621797
583,0.455868635073243
584,0.996507063040746
585,-0.23730659356215345
586,0.8941889088108153
587,0.6693733360941397
588,-0.21284718216063792
589,0.2202254534793205
590,-0.19229102888716898
591,0.6072881122153663
592,0.7127755278315281
593,0.7053173346004064
594,0.5921342370995014
595,-0.17869384921095044
596,0.44936831083584966
597,-0.1360572195314137
598,-0.2606492965764595
599,0.3748550398158166
600,-0.28912229709752013
601,0.135926029708202
602,0.08740576034756646
603,-0.08178683886387705
604,-0.672996543661224
605,0.15345233639397302
606,-0.06748071036649905
607,0.5365263109731144
608,-0.7128180552799339
609,0.5222559773932471
610,0.7860701786289318
611,0.4396819991244385
612,0.1834935476926591
613,0.5743772548504068
614,0.4643579006494758
615,0.6110779436356751
616,0.1276396508922985
617,-0.8319249073192128
618,0.6557034545837452
619,-0.3962963844632248
620,0.9725460582284937
621,0.9620622554617293
622,0.8838486582431238
623,0.8155422833820536
624,0.5683741581478967
625,0.8479925030134583
626,0.8746516778481433
627,-0.002090291121085275
628,0.49508893792288794
629,0.8389696808713347
630,0.5075808090658769
631,0.8119443621542045
632,-0.1263448885299009
633,0.15263900633558586
634,0.25365709944332815
635,-0.6741281201476828
636,0.38107782014695823
637,0.13438925106748437
638,0.15821116611278205
639,-0.3124308117257575
640,-0.3935609317354676
641,0.679160612485912
642,0.12295049620929663
643,0.48929975530565706
644,0.2156045461146182
645,0.8492587622484465
646,0.3315617499554352
647,0.8775372877146757
648,0.8539876504121291
649,0.1930911132102325
650,0.3725785367994469
651,0.9544794345062596
652,0.9275348712352732
653,0.9970290162586742
654,-0.37210595252556067
655,0.9558998839724343
656,0.744184480395254
657,0.40158498399033443
658,-0.6526692675671864
659,0.1293114326565114
660,0.5019249960323446
661,-0.16703627312883562
662,0.1559001515414101
663,0.561279196553528
664,-0.1950222548074193
665,-0.0414276137209626
666,0.49869527365020255
667,0.5994641075839587
668,0.9634498297066659
669,0.5453980697995974
670,0.5707606578109603
671,0.9345547975667542
672,0.9168483647130655
673,0.1718048500697151
674,0.8028504419153791
675,0.48980675148303005
676,-0.30013686013414376
677,0.6995295615398929
678,-0.06672471159450932
679,0.4778878006515502
680,0.48310900502051646
681,0.48731263749641957
682,-0.38235215162036573
683,0.7653514313350206
684,0.4346509596494264
685,-0.3872225486613915
686,-0.5386339535650955
687,0.45259266786863683
688,0.5517674961834064
689,0.8745142518889691
690,0.05638526662084519
691,0.2286546343139627
692,0.7628405628552849
693,-0.06015324036597891
694,0.3325913121609908
695,0.7179126076949354
696,-0.052631441528271594
697,0.4553310365673765
698,0.9317977758738202
699,0.7576035516139137
700,-0.11457539261997463
701,0.6760959856566489
702,-0.10373768261807859
703,0.2717752676791396
704,0.30182095817375043
705,0.6047187329291919
706,0.6591379794567535
707,-0.12759668153133086
708,0.6128636061273811
709,0.7996628805062095
710,0.44998661542776347
711,0.23962473275122453
712,0.5873051949717595
713,0.1886412925965345
714,-0.22012099494231907
715,-0.02573343600413458
716,0.25710652408055334
717,-0.5908212003255362
718,-0.2725843853655199
719,0.8703628237686878
720,0.028763524270040693
721,-0.3197027120365308
722,0.334218705694293
723,-0.44143762227214767
724,0.730707154949525
725,0.54044865050374
726,-0.21168276444621514
727,0.6507925268499146
728,0.0692688087324001
729,-0.005381909201565116
730,0.8581924912790733
731,0.6639865556098458
732,0.6285435434563754
733,0.9451819578861733
734,0.9042043364160715
735,0.07600954690762309
736,0.6891080116336736
737,0.17411687186645197
738,-0.26442288154010796
739,0.6956605029737859
740,0.796985400746104
741,0.9834636310038453
742,0.23088961291633994
743,0.9000567406881865
744,-0.05997609163633366
745,0.9111663219105296
746,0.6620909896037034
747,0.2291115686432978
748,0.40129613801897324
749,-0.49341103457538926
750,0.7077516367229408
751,0.8367559238508139
752,-0.058016320251867315
753,0.4907900348728476
754,0.3074263163411181
755,0.5824860402301355
756,0.25303152913834503
757,0.19820477403616754
758,-0.10114483633131943
759,-0.8277537090833084
760,0.9160189176518558
761,0.549219636036651
762,0.44514237551258057
763,0.36336769692756593
764,-0.33182927609040835
765,0.610872158133831
766,0.9760212725848059
767,0.0026899082598695104
768,0.08116029020452885
769,0.11839021794423006
770,0.29296065275229544
771,0.333407189852282
772,0.9719136389772937
773,0.1766071399564888
774,0.4576620443061283
775,0.9232226255923615
776,0.9993049483743054
777,-0.1090235435911564
778,0.3772257447136686
779,-0.10994509379842554
780,-0.40511699319124084
781,-0.29015481811489674
782,-0.4955551519503608
783,0.8972657871885531
784,-0.34473243837465184
785,-0.3682569225170914
786,0.6521933645253039
787,-0.9595670196970771
788,0.09898831467097081
789,0.8347728326147296
790,-0.2487189440283547
791,0.35457344602540763
792,-0.5451849235897814
793,-0.042069462613234965
794,0.9923072135971427
795,0.24534907063718375
796,0.8201570719574378
797,0.5883280274403878
798,0.45105990555652414
799,0.3559774008374556
800,0.9399330783355669
801,-0.5489661384136258
802,-0.48725094575772576
803,0.7716009345704694
804,0.9207691889818614
805,-0.07082063614894663
806,0.16948789226333047
807,0.5925546114298303
808,-0.5902604212007767
809,0.5464657314803757
810,0.569886275366827
811,-0.29620208092788336
812,0.4355780102478238
813,0.9036785759514564
814,-0.24214695265616615
815,-0.7461417418653806
816,0.6772829055214686
817,-0.490894388170398
818,0.468864164533496
819,0.32073539370705156
820,0.20051243118965645
821,-0.07210642568399495
822,0.8597552524226509
823,0.609473282289446
824,0.11143355542394964
825,0.31533547458953015
826,-0.3865333578486616
827,0.49489319533803183
828,0.581516181389576
829,0.13554962078833468
830,-0.11595958150735108
831,0.6100004984112459
832,-0.3211592167248759
833,-0.7130042983745245
834,0.27858590254494264
835,-0.08015268765397032
836,0.596925515493809
837,0.6235670608578097
838,0.9295996473774313
839,0.8632520832415913
840,0.64409340202999
841,-0.8823214861947677
842,0.4890829173331535
843,-0.14467104810507547
844,0.663427816547187
845,-0.32730704328385507
846,0.4489392537851535
847,-0.5011645716154782
848,0.8429394377595463
849,-0.42695215643707296
850,-0.5614190718910745
851,-0.12578018946842295
852,-0.33935996253944933
853,0.6538167040114369
854,0.994139377025021
855,0.5688652920391715
856,0.016222676735475044
857,0.6502998199548106
858,0.5663902873948171
859,0.7692064725650505
860,-0.12977570347943146
861,0.8454974400091438
862,-0.10455452189992853
863,0.39224172075849106
864,0.2640827248171357
865,0.9959970260951654
866,0.9494913490253926
867,-0.7607063174996089
868,0.5484249240478617
869,-0.021774184434569577
870,-0.1699269512528213
871,0.10432888199776824
872,0.9202112028935046
873,0.6699322046106365
874,0.3105085083798079
875,0.22120483229924218
876,-0.30790785295325696
877,0.5679733518361921
878,0.9852929762496114
879,0.8040600832570624
880,0.6549955940130147
881,0.3410615186863865
882,-0.5847448113303375
883,-0.18199509390722735
884,0.39612319292320086
885,0.6564171801583921
886,-0.5868803195594252
887,-0.40074822185595904
888,0.8493713051310606
889,-0.08964865705447678
890,-0.7239789253678075
891,-0.21402383140010006
892,0.9333227160076251
893,-0.39838981786667826
894,-0.0009545916695867795
895,0.4804401534984075
896,0.9890608866648101
897,-0.7631969953715787
898,0.696361452199687
899,0.6041081815977153
900,0.9492127340981796
901,-0.4571576460530784
902,0.09890280622006524
903,-0.18618832071599933
904,0.7448562168259435
905,0.8845859807378548
906,-0.31653983533221286
907,0.19611416533408416
908,-0.31482741204780873
909,0.3897696330164418
910,0.9276342852635469
911,0.7107574342334445
912,0.21369335344698903
913,0.2245832314829264
914,0.23436427360138123
915,0.5422542912616647
916,0.9454572680152288
917,-0.79853850826553
918,-0.38491434947816394
919,0.608286838330462
920,0.12082000734322705
921,0.6584598886121343
922,0.9922249093615566
923,0.785289998066281
924,-0.2590177651769564
925,0.28621570267072677
926,-0.12037648592161787
927,-0.38082376047075905
928,0.4359059908594498
929,0.18122108615060387
930,0.43444228099400284
931,0.4999089192132973
932,0.4320970314704334
933,0.7874297503323433
934,-0.20486350041109302
935,0.7103649017914966
936,0.8853274364421737
937,0.05553470554553657
938,-0.22288287627644976
939,0.5347122049586439
940,0.2390319589707218
941,-0.8707875781090872
942,0.04752863666393265
943,0.25552674068861025
944,0.7021736077508767
945,-0.3093427956613446
946,0.7692055747700881
947,-0.4319569084010818
948,-0.2578657624581203
949,-0.4589324013604468
950,0.6515398587340209
951,-0.17068262219926467
952,-0.20571020813924734
953,0.1073883339331431
954,0.3674597467144298
955,0.4506354930115098
956,0.0966639803241305
957,0.9113898626116057
958,0.37728911655828784
959,0.5865083684150634
960,0.40862877453147844
961,0.8343442258584984
962,0.9510915940399708
963,0.7267798575231712
964,0.42959102682284594
965,-0.8378434967425854
966,-0.3653925109493511
967,0.48684681276178304
968,-0.3527683230828347
969,0.4362670199183128
970,0.4631018640767326
971,-0.632560805246495
972,-0.4269084611101581
973,0.1477012723440776
974,-0.3169898666986217
975,-0.5261699755332293
976,0.14492714924035927
977,0.5685306450205532
978,0.19164316504804565
979,0.7660947915940055
980,0.013119827030748049
981,0.407347485612774
982,0.3559841752778665
983,-0.448325014881941
984,-0.21170499837571055
985,0.8692765626447632
986,0.48294357791680076
987,0.09046942698325469
988,0.9139821887547067
989,-0.6499492161208527
990,-0.6610926872403793
991,-0.4403052518331936
992,0.3524109350295788
993,0.6228031025374323
994,0.46723371160553473
995,0.02696761955831555
996,0.8553196591582707
997,-0.3046723684783431
998,-0.14933970763782956
999,-0.10058310958583982
1000,0.07454560421153232
1001,0.8135768984507662
1002,0.970527890124604
1003,0.2903495935212586
1004,0.7269663110966638
1005,-0.258358449329789
1006,0.6943139674581187
1007,-0.15809003177941316
1008,0.9086923640727496
1009,-0.19415141371737765
1010,-0.6326653285104153
1011,0.7953536029883445
1012,0.047179737615948424
1013,0.35093243669296265
1014,-0.5629786455831391
1015,-0.0927799679770972
1016,-0.048485018801169955
1017,-0.7586301615269064
1018,0.2237769003136907
1019,-0.36344203462984503
1020,0.7708678891746643
1021,0.9407177143454168
1022,0.5984324974000605
1023,0.712773950171086
1024,0.0552911055531777
1025,-0.19138084640325081
1026,0.7584109575294009
1027,0.07244595003893876
1028,0.7762907858827575
1029,-0.961362415441015
1030,-0.1281889947728203
1031,0.7824878971010856
1032,-0.4268844711719474
1033,-0.288529168017455
1034,0.420506565561754
1035,-0.10258922870391474
1036,0.8089675753419137
1037,-0.13934496750093295
1038,-0.391722947075834
1039,-0.014260033152187268
1040,0.7253395988258252
1041,0.7878850785958977
1042,0.7597607689722259
1043,-0.0036029755154638465
1044,0.5941284473958092
1045,0.11611460620356473
1046,0.29988889037626276
1047,-0.01863146713871111
1048,0.6807572602670441
1049,0.6024910810415126
1050,-0.4148152835736122
1051,0.20269905086732426
1052,0.8658110843346506
1053,0.6343904224384531
1054,-0.4584827597525356
1055,-0.5205976034144859
1056,-0.6533101767549805
1057,0.6983230052042394
1058,0.7774958195060007
1059,-0.7885834112710242
1060,-0.4560519733727221
1061,0.5023022431425295
1062,0.7824084250174502
1063,0.6765020753613217
1064,0.7509718820224385
1065,0.36628694337154133
1066,-0.465674970050191
1067,0.5597244061342088
1068,-0.005862226712453289
1069,-0.02218905232017354
1070,-0.07921503720768497
1071,0.6402149254643428
1072,-0.5159433328155164
1073,0.5930471255411613
1074,0.19689667839412422
1075,0.47215763548023887
1076,0.6495317139893452
1077,0.6425370753940833
1078,0.5282118169256541
1079,0.5108165571050796
1080,-0.8384199341937992
1081,0.3220429449910498
1082,0.07504009412370627
1083,-0.7274226358753735
1084,-0.19713244642928818
1085,0.6120125267710596
1086,-0.10922580031176365
1087,-0.3070460573337256
1088,0.5001876044553647
1089,0.11524264845775564
1090,0.8185239894401859
1091,0.7295898952193511
1092,0.23718440078067798
1093,-0.33056219263494113
1094,-0.6745409726512344
1095,0.7896403869565765
1096,0.9260152815496621
1097,0.23354588413310512
1098,-0.22657598425940428
1099,0.24859197216508536
1100,0.4137133566726527
1101,-0.5592666177820724
1102,-0.1153787435569702
1103,0.6844377125075263
1104,0.40293423058601757
1105,-0.8845912655278069
1106,0.0068076481143048255
1107,0.8360801971685515
1108,0.5205858850481854
1109,0.5048715539764946
1110,-0.07747274454565378
1111,0.34304888329610644
1112,0.7282396022827549
1113,0.9864821564343209
1114,0.5822850230998755
1115,-0.349394072475561
1116,0.37834186729897834
1117,0.7520062852427393
1118,0.6735077997080552
1119,0.42597503095212164
1120,-0.06401674079895803
1121,0.14423647389944477
1122,-0.12037233315425566
1123,0.2195406715476609
1124,0.8610527328499838
1125,0.11392966476917717
1126,0.42415984832875425
1127,0.7724670864513457
1128,0.5896483830128091
1129,0.20919612991120487
1130,0.8865039408609755
1131,0.43418533049253066
1132,-0.33474793207587117
1133,0.2732559625400491
1134,0.05923503872902833
1135,0.3145069206666699
1136,0.7275408328173406
1137,0.9077456737438895
1138,0.43098109421831604
1139,0.903611291155038
1140,0.6075728007627524
1141,0.18108588651804527
1142,0.8845705822503989
1143,-0.34625933195755787
1144,-0.013284813618885782
1145,0.965086661728605
1146,-0.11001918330323845
1147,0.8016410781078231
1148,0.8745830896657812
1149,-0.4396433860248157
1150,0.6768295372262735
1151,0.0585463657316502
1152,0.23809295810670264
1153,0.6263373967382765
1154,0.10165645233432598
1155,0.021473661075101076
1156,0.289962266706844
1157,-0.5113798354339691
1158,-0.34778947213096056
1159,-0.07890750564583926
1160,-0.2544685803607426
1161,0.6134232671993893
1162,0.14454102383206646
1163,-0.3023220921411748
1164,-0.3277417148126949
1165,0.5005970152563401
1166,0.5331914846474265
1167,-0.6095385181761992
1168,0.3030871112379651
1169,0.10200906922202979
1170,0.22875110303459276
1171,0.7887212418898574
1172,0.12929891568110274
1173,0.9863788937155059
1174,-0.38936793449771023
1175,0.7501435967861412
1176,0.2879208374246586
1177,0.8274665692949046
1178,-0.4377754532907975
1179,-0.17440589758307012
1180,0.6531537574032106
1181,0.08014308432123768
1182,0.6992696079887774
1183,0.6347622818475414
1184,0.6206924233681953
1185,0.843344377280839
1186,-0.03484507092966005
1187,-0.08727837823670281
1188,-0.6247288098673935
1189,-0.12476566486282537
1190,-0.2487771498266501
1191,0.6572067028177934
1192,-0.06452372859442779
1193,0.6988805866329375
1194,0.5034313311350678
1195,-0.3832202769737785
1196,-0.1600170513428827
1197,0.5776734233729883
1198,0.10796729573419657
1199,0.7463738148782281
1200,-0.538423255336668
1201,0.8813841291150936
1202,-0.6635657971089546
1203,0.23376455355145248
1204,0.4718203770331202
1205,0.48570450883624355
1206,0.6402630338632795
1207,0.9160253139753013
1208,0.6554764009339159
1209,0.5674317365360594
1210,0.06852577816160665
1211,0.2491186001566791
1212,0.609789367117821
1213,0.3141588835577289
1214,-0.14146852220477002
1215,-0.0354544399471276
1216,-0.7522204070129527
1217,0.6944135328263107
1218,-0.4059182006893298
1219,0.18664957638208268
1220,-0.27111974045220755
1221,-0.1930526873064473
